"campaignid","sample","filename","periodtime","family","genus","species","maxn","latitude","longitude","date","location","status","depth","successful.count","successful.length"
"2021-03_West-Coast_BOSS","10","20210308_0735-1537_TOP_0167.mp4","0.80024","Labridae","Coris","auricularis",2,"-34.1084","114.886","20210308","West Coast","No-take","41.5","Yes","No"
"2021-03_West-Coast_BOSS","10","20210308_0735-1537_TOP_0167.mp4","1.34857","Scorpididae","Neatypus","obliquus",1,"-34.1084","114.886","20210308","West Coast","No-take","41.5","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","0.97876","Labridae","Coris","auricularis",4,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","2.95323","Labridae","Eupetrichthys","angustipes",1,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","2.50528","Labridae","Ophthalmolepis","lineolatus",3,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","0.92898","Labridae","Pseudolabrus","biserialis",8,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","0.46324","Mullidae","Upeneichthys","vlamingii",1,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","100","20210309_0735-1530_TOP_0009_0001.mp4","0.12457","Pomacentridae","Chromis","klunzingeri",5,"-34.0961","114.847","20210309","West Coast","No-take","43.4","Yes","No"
"2021-03_West-Coast_BOSS","101","20210310_0737-1601_TOP_0039.mp4","2.72522","Labridae","Coris","auricularis",10,"-34.0917","114.782","20210310","West Coast","No-take","65.1","Yes","No"
"2021-03_West-Coast_BOSS","101","20210310_0737-1601_TOP_0039.mp4","0.64147","Labridae","Suezichthys","bifurcatus",3,"-34.0917","114.782","20210310","West Coast","No-take","65.1","Yes","No"
"2021-03_West-Coast_BOSS","101","20210310_0737-1601_TOP_0039.mp4","1.60494","Labridae",NA,NA,1,"-34.0917","114.782","20210310","West Coast","No-take","65.1","Yes","No"
"2021-03_West-Coast_BOSS","101","20210310_0737-1601_TOP_0039.mp4","1.92887","Serranidae","Caesioperca","spp",1,"-34.0917","114.782","20210310","West Coast","No-take","65.1","Yes","No"
"2021-03_West-Coast_BOSS","101","20210310_0737-1601_TOP_0039.mp4","1.92887","SUS","SUS","SUS",1,"-34.0917","114.782","20210310","West Coast","No-take","65.1","Yes","No"
"2021-03_West-Coast_BOSS","102","20210308_0735-1537_TOP_0126.mp4","0.29085","Labridae","Ophthalmolepis","lineolatus",2,"-34.1305","114.926","20210308","West Coast","No-take","35.3","Yes","No"
"2021-03_West-Coast_BOSS","102","20210308_0735-1537_TOP_0127.mp4","0.58809","Labridae","Pseudolabrus","biserialis",3,"-34.1305","114.926","20210308","West Coast","No-take","35.3","Yes","No"
"2021-03_West-Coast_BOSS","102","20210308_0735-1537_TOP_0127.mp4","0.55556","Scorpididae","Neatypus","obliquus",1,"-34.1305","114.926","20210308","West Coast","No-take","35.3","Yes","No"
"2021-03_West-Coast_BOSS","102","20210308_0735-1537_TOP_0127.mp4","0.73129","Serranidae","Caesioperca","spp",4,"-34.1305","114.926","20210308","West Coast","No-take","35.3","Yes","No"
"2021-03_West-Coast_BOSS","102","20210308_0735-1537_TOP_0127.mp4","1.84323","Sparidae","Chrysophrys","auratus",1,"-34.1305","114.926","20210308","West Coast","No-take","35.3","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","1.86158","Chaetodontidae","Chelmonops","curiosus",2,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","1.21566","Labridae","Ophthalmolepis","lineolatus",1,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","1.35079","Labridae","Suezichthys","bifurcatus",3,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","2.39573","Monacanthidae","Meuschenia","scaber",3,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","1.46452","Serranidae","Caesioperca","spp",2,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","103","20210310_0737-1601_TOP_0045.mp4","1.66194","SUS","SUS","SUS",1,"-34.0866","114.774","20210310","West Coast","No-take","69.1","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0143.mp4","2.05622","Labridae","Coris","auricularis",1,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0142.mp4","0.61033","Labridae","Ophthalmolepis","lineolatus",5,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0142.mp4","0.49661","Labridae","Pseudolabrus","biserialis",9,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0142.mp4","0.91397","Pomacentridae","Chromis","klunzingeri",17,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0143.mp4","1.73145","Scorpididae","Scorpis","georgiana",1,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","104","20210308_0735-1537_TOP_0143.mp4","1.90996","Serranidae","Caesioperca","spp",8,"-34.1255","114.918","20210308","West Coast","No-take","41.8","Yes","No"
"2021-03_West-Coast_BOSS","105","20210311_0735-1315_TOP_0005.mp4","1.50650","Labridae","Coris","auricularis",2,"-34.0534","114.76","20210311","West Coast","No-take","79.3","Yes","No"
"2021-03_West-Coast_BOSS","105","20210311_0735-1315_TOP_0006.mp4","2.67378","Labridae","Suezichthys","bifurcatus",4,"-34.0534","114.76","20210311","West Coast","No-take","79.3","Yes","No"
"2021-03_West-Coast_BOSS","105","20210311_0735-1315_TOP_0006.mp4","2.29229","Monacanthidae","Meuschenia","scaber",2,"-34.0534","114.76","20210311","West Coast","No-take","79.3","Yes","No"
"2021-03_West-Coast_BOSS","105","20210311_0735-1315_TOP_0006.mp4","2.08097","Scorpididae","Neatypus","obliquus",5,"-34.0534","114.76","20210311","West Coast","No-take","79.3","Yes","No"
"2021-03_West-Coast_BOSS","105","20210311_0735-1315_TOP_0005.mp4","1.48065","Serranidae","Caesioperca","spp",15,"-34.0534","114.76","20210311","West Coast","No-take","79.3","Yes","No"
"2021-03_West-Coast_BOSS","106","20210308_0735-1537_TOP_0156.mp4","2.79279","Labridae","Dotalabrus","aurantiacus",3,"-34.1313","114.875","20210308","West Coast","No-take","43.9","Yes","No"
"2021-03_West-Coast_BOSS","106","20210308_0735-1537_TOP_0156.mp4","1.50595","Labridae","Ophthalmolepis","lineolatus",1,"-34.1313","114.875","20210308","West Coast","No-take","43.9","Yes","No"
"2021-03_West-Coast_BOSS","106","20210308_0735-1537_TOP_0155.mp4","0.77800","Labridae","Pseudolabrus","biserialis",10,"-34.1313","114.875","20210308","West Coast","No-take","43.9","Yes","No"
"2021-03_West-Coast_BOSS","106","20210308_0735-1537_TOP_0156.mp4","2.07263","Pomacentridae","Chromis","klunzingeri",14,"-34.1313","114.875","20210308","West Coast","No-take","43.9","Yes","No"
"2021-03_West-Coast_BOSS","106","20210308_0735-1537_TOP_0156.mp4","2.64876","Scorpididae","Neatypus","obliquus",4,"-34.1313","114.875","20210308","West Coast","No-take","43.9","Yes","No"
"2021-03_West-Coast_BOSS","107","20210308_0735-1537_TOP_0119.mp4","0.78884","Labridae","Austrolabrus","maculatus",1,"-34.1347","114.94","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","107","20210308_0735-1537_TOP_0119.mp4","1.45590","Labridae","Ophthalmolepis","lineolatus",3,"-34.1347","114.94","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","107","20210308_0735-1537_TOP_0119.mp4","1.43616","Labridae","Pseudolabrus","biserialis",4,"-34.1347","114.94","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","107","20210308_0735-1537_TOP_0120.mp4","2.62318","Mullidae","Upeneichthys","vlamingii",1,"-34.1347","114.94","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","107","20210308_0735-1537_TOP_0120.mp4","2.95935","Scorpididae","Neatypus","obliquus",3,"-34.1347","114.94","20210308","West Coast","No-take","44.4","Yes","No"
"2021-03_West-Coast_BOSS","108","20210309_0735-1530_TOP_0010_0001.mp4","0.48159","Labridae","Coris","auricularis",26,"-34.1001","114.85","20210309","West Coast","No-take","44.1","Yes","No"
"2021-03_West-Coast_BOSS","108","20210309_0735-1530_TOP_0010_0001.mp4","2.07151","Labridae","Ophthalmolepis","lineolatus",2,"-34.1001","114.85","20210309","West Coast","No-take","44.1","Yes","No"
"2021-03_West-Coast_BOSS","108","20210309_0735-1530_TOP_0010_0001.mp4","0.89339","Labridae","Pseudolabrus","biserialis",4,"-34.1001","114.85","20210309","West Coast","No-take","44.1","Yes","No"
"2021-03_West-Coast_BOSS","109","20210310_0737-1601_TOP_0008.mp4","0.84584","SUS","SUS","SUS",1,"-34.0839","114.741","20210310","West Coast","No-take","114","Yes","No"
"2021-03_West-Coast_BOSS","109","20210310_0737-1601_TOP_0008.mp4","0.00334",NA,NA,NA,2,"-34.0839","114.741","20210310","West Coast","No-take","114","Yes","No"
"2021-03_West-Coast_BOSS","11","20210310_0737-1601_TOP_0027.mp4","2.12712","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.1163","114.775","20210310","West Coast","No-take","87.5","Yes","No"
"2021-03_West-Coast_BOSS","11","20210310_0737-1601_TOP_0027.mp4","2.62012","Labridae","Coris","auricularis",1,"-34.1163","114.775","20210310","West Coast","No-take","87.5","Yes","No"
"2021-03_West-Coast_BOSS","11","20210310_0737-1601_TOP_0027.mp4","1.22762","Serranidae","Caesioperca","spp",21,"-34.1163","114.775","20210310","West Coast","No-take","87.5","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","0.21466","Carangidae","Pseudocaranx","spp",1,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","0.87921","Cheilodactylidae","Dactylophora","nigricans",1,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","0.50968","Labridae","Choerodon","rubescens",1,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","1.10277","Labridae","Coris","auricularis",1,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","2.92181","Labridae","Ophthalmolepis","lineolatus",1,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","0.50968","Labridae","Pseudolabrus","biserialis",4,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","0.28695","Pempherididae","Parapriacanthus","elongatus",53,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","110","20210308_0735-1537_TOP_0028.mp4","2.03092","Scorpididae","Neatypus","obliquus",14,"-34.0505","114.907","20210308","West Coast","No-take","45","Yes","No"
"2021-03_West-Coast_BOSS","111","20210311_0735-1315_TOP_0024.mp4","0.61923","Labridae","Pseudolabrus","biserialis",5,"-34.1035","114.812","20210311","West Coast","No-take","49.9","Yes","No"
"2021-03_West-Coast_BOSS","111","20210311_0735-1315_TOP_0025.mp4","2.15215","Scorpididae","Neatypus","obliquus",3,"-34.1035","114.812","20210311","West Coast","No-take","49.9","Yes","No"
"2021-03_West-Coast_BOSS","112","20210310_0737-1601_TOP_0038.mp4","1.33522","Labridae","Austrolabrus","maculatus",1,"-34.0897","114.779","20210310","West Coast","No-take","64.3","Yes","No"
"2021-03_West-Coast_BOSS","112","20210310_0737-1601_TOP_0038.mp4","1.08775","Labridae","Coris","auricularis",1,"-34.0897","114.779","20210310","West Coast","No-take","64.3","Yes","No"
"2021-03_West-Coast_BOSS","112","20210310_0737-1601_TOP_0038.mp4","2.00812","Labridae","Suezichthys","bifurcatus",1,"-34.0897","114.779","20210310","West Coast","No-take","64.3","Yes","No"
"2021-03_West-Coast_BOSS","112","20210310_0737-1601_TOP_0038.mp4","1.29880","Scorpididae","Neatypus","obliquus",6,"-34.0897","114.779","20210310","West Coast","No-take","64.3","Yes","No"
"2021-03_West-Coast_BOSS","112","20210310_0737-1601_TOP_0038.mp4","1.50206","Serranidae","Caesioperca","spp",6,"-34.0897","114.779","20210310","West Coast","No-take","64.3","Yes","No"
"2021-03_West-Coast_BOSS","113","20210310_0737-1601_TOP_0048.mp4","1.47008","SUS","SUS","SUS",1,"-34.0809","114.78","20210310","West Coast","No-take","64.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","2.72578","Labridae","Austrolabrus","maculatus",1,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","1.47175","Labridae","Coris","auricularis",4,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","2.67239","Labridae","Ophthalmolepis","lineolatus",1,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","1.50984","Labridae","Pseudolabrus","biserialis",6,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","1.84073","Pomacentridae","Chromis","klunzingeri",18,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","1.43338","Scorpididae","Neatypus","obliquus",2,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","114","20210309_0735-1530_TOP_0017_0001.mp4","1.97419","Serranidae","Caesioperca","spp",6,"-34.0969","114.834","20210309","West Coast","No-take","46.4","Yes","No"
"2021-03_West-Coast_BOSS","115","20210310_0737-1601_TOP_0034.mp4","2.43883","Labridae","Suezichthys","bifurcatus",2,"-34.1013","114.774","20210310","West Coast","No-take","80.2","Yes","No"
"2021-03_West-Coast_BOSS","115","20210310_0737-1601_TOP_0034.mp4","1.69669","Monacanthidae","Meuschenia","scaber",1,"-34.1013","114.774","20210310","West Coast","No-take","80.2","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0097.mp4","0.24636","Glaucosomatidae","Glaucosoma","hebraicum",2,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0097.mp4","0.19853","Labridae","Achoerodus","gouldii",2,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0098.mp4","2.51918","Labridae","Austrolabrus","maculatus",2,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0098.mp4","2.20415","Labridae","Coris","auricularis",7,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0098.mp4","2.86064","Labridae","Eupetrichthys","angustipes",1,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0098.mp4","1.52347","Labridae","Ophthalmolepis","lineolatus",1,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0097.mp4","1.20092","Labridae","Pseudolabrus","biserialis",8,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","116","20210308_0735-1537_TOP_0097.mp4","0.19853","Scorpididae","Scorpis","georgiana",1,"-34.1138","114.919","20210308","West Coast","No-take","45.1","Yes","No"
"2021-03_West-Coast_BOSS","117","20210310_0737-1601_TOP_0003.mp4","0.09954","Labridae","Suezichthys","bifurcatus",1,"-34.0681","114.76","20210310","West Coast","No-take","87.6","Yes","No"
"2021-03_West-Coast_BOSS","118","20210309_0735-1530_TOP_0021_0001.mp4","0.83862","Labridae","Eupetrichthys","angustipes",1,"-34.0714","114.826","20210309","West Coast","No-take","47.3","Yes","No"
"2021-03_West-Coast_BOSS","118","20210309_0735-1530_TOP_0021_0001.mp4","1.31187","Labridae","Ophthalmolepis","lineolatus",1,"-34.0714","114.826","20210309","West Coast","No-take","47.3","Yes","No"
"2021-03_West-Coast_BOSS","118","20210309_0735-1530_TOP_0021_0001.mp4","0.78690","Labridae","Pseudolabrus","biserialis",4,"-34.0714","114.826","20210309","West Coast","No-take","47.3","Yes","No"
"2021-03_West-Coast_BOSS","118","20210309_0735-1530_TOP_0021_0001.mp4","2.21805","Mullidae","Upeneichthys","vlamingii",1,"-34.0714","114.826","20210309","West Coast","No-take","47.3","Yes","No"
"2021-03_West-Coast_BOSS","118","20210309_0735-1530_TOP_0021_0001.mp4","0.03114","Pomacentridae","Chromis","klunzingeri",12,"-34.0714","114.826","20210309","West Coast","No-take","47.3","Yes","No"
"2021-03_West-Coast_BOSS","119","20210311_0735-1315_TOP_0011.mp4","1.33050","Labridae","Suezichthys","bifurcatus",4,"-34.0634","114.771","20210311","West Coast","No-take","64.8","Yes","No"
"2021-03_West-Coast_BOSS","119","20210311_0735-1315_TOP_0011.mp4","1.12195","Serranidae","Caesioperca","spp",3,"-34.0634","114.771","20210311","West Coast","No-take","64.8","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","1.81904","Cheilodactylidae","Nemadactylus","valenciennesi",1,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0039.mp4","0.11372","Labridae","Coris","auricularis",1,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","1.57741","Labridae","Pseudolabrus","biserialis",1,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","2.90234","Pempherididae","Pempheris","klunzingeri",11,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","2.90234","Pomacentridae","Chromis","klunzingeri",8,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","1.57713","Scorpididae","Neatypus","obliquus",13,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0040.mp4","1.81904","Serranidae","Epinephelides","armatus",2,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","12","20210310_0737-1601_TOP_0039.mp4","0.95540","SUS","SUS","SUS",1,"-34.0901","114.783","20210310","West Coast","No-take","64.1","Yes","No"
"2021-03_West-Coast_BOSS","120","20210309_0735-1530_TOP_0024_0001.mp4","1.32188","Labridae","Eupetrichthys","angustipes",2,"-34.0617","114.861","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","120","20210309_0735-1530_TOP_0024_0001.mp4","1.24986","Labridae","Ophthalmolepis","lineolatus",3,"-34.0617","114.861","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","120","20210309_0735-1530_TOP_0024_0001.mp4","0.87504","Labridae","Pseudolabrus","biserialis",2,"-34.0617","114.861","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","120","20210309_0735-1530_TOP_0024_0001.mp4","0.47381","Mullidae","Upeneichthys","vlamingii",1,"-34.0617","114.861","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","120","20210309_0735-1530_TOP_0024_0001.mp4","1.54182","Pomacentridae","Chromis","klunzingeri",1,"-34.0617","114.861","20210309","West Coast","No-take","41.2","Yes","No"
"2021-03_West-Coast_BOSS","121","20210309_0735-1530_TOP_0020_0001.mp4","2.55338","Gerreidae","Parequula","melbournensis",1,"-34.0836","114.853","20210309","West Coast","No-take","42.8","Yes","No"
"2021-03_West-Coast_BOSS","121","20210309_0735-1530_TOP_0020_0001.mp4","0.55389","Labridae","Ophthalmolepis","lineolatus",3,"-34.0836","114.853","20210309","West Coast","No-take","42.8","Yes","No"
"2021-03_West-Coast_BOSS","121","20210309_0735-1530_TOP_0020_0001.mp4","1.71727","Labridae","Pseudolabrus","biserialis",8,"-34.0836","114.853","20210309","West Coast","No-take","42.8","Yes","No"
