"campaignid","sample","dataset","planned.or.exploratory","latitude","longitude","date","time","location","site","depth","observer","successful.count","successful.length","raw.hdd.number","con.hdd.number","method","commonwealth.zone","state.zone","status"
"2021-03_West-Coast_BOSS","56",NA,NA,-34.0782,114.873,"20210309","08:30:02","West Coast","BOSS50",41.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","65",NA,NA,-34.0813,114.884,"20210309","08:41:51","West Coast","BOSS51",41.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","137",NA,NA,-34.0854,114.877,"20210309","08:57:16","West Coast","BOSS52",42.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","48",NA,NA,-34.0891,114.882,"20210309","09:08:35","West Coast","BOSS53",42.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","67",NA,NA,-34.0899,114.873,"20210309","09:19:29","West Coast","BOSS54",42.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","126",NA,NA,-34.0912,114.87,"20210309","09:30:26","West Coast","BOSS55",43.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","44",NA,NA,-34.0931,114.858,"20210309","09:43:34","West Coast","BOSS56",43.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","35",NA,NA,-34.0959,114.852,"20210309","09:54:00","West Coast","BOSS57",43.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","100",NA,NA,-34.0961,114.847,"20210309","10:03:01","West Coast","BOSS58",43.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","7",NA,NA,-34.0995,114.853,"20210309","10:12:29","West Coast","BOSS59",44.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","108",NA,NA,-34.1001,114.85,"20210309","10:21:15","West Coast","BOSS60",44.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","26",NA,NA,-34.1003,114.844,"20210309","10:30:44","West Coast","BOSS61",44.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","125",NA,NA,-34.104,114.847,"20210309","10:40:33","West Coast","BOSS62",45.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","98",NA,NA,-34.1139,114.856,"20210309","10:51:35","West Coast","BOSS63",43.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","1",NA,NA,-34.1318,114.853,"20210309","11:05:09","West Coast","BOSS64",44.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","83",NA,NA,-34.1341,114.838,"20210309","11:16:50","West Coast","BOSS65",47.9,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","88",NA,NA,-34.1351,114.827,"20210309","11:29:20","West Coast","BOSS66",50.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","36",NA,NA,-34.1317,114.822,"20210309","11:39:04","West Coast","BOSS67",50.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","130",NA,NA,-34.1213,114.83,"20210309","11:51:00","West Coast","BOSS68",48.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","46",NA,NA,-34.119,114.831,"20210309","11:59:57","West Coast","BOSS69",48.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","93",NA,NA,-34.1196,114.845,"20210309","12:12:12","West Coast","BOSS70",45.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","78",NA,NA,-34.1182,114.841,"20210309","12:21:57","West Coast","BOSS71",46.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","50",NA,NA,-34.1143,114.842,"20210309","12:32:09","West Coast","BOSS72",45.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","80",NA,NA,-34.1034,114.832,"20210309","12:45:20","West Coast","BOSS73",46.6,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","114",NA,NA,-34.0969,114.834,"20210309","12:55:55","West Coast","BOSS74",46.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","64",NA,NA,-34.0937,114.84,"20210309","13:06:18","West Coast","BOSS75",47.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","136",NA,NA,-34.0891,114.833,"20210309","13:18:35","West Coast","BOSS76",46,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","97",NA,NA,-34.0872,114.842,"20210309","13:29:24","West Coast","BOSS77",44.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","121",NA,NA,-34.0836,114.853,"20210309","13:40:06","West Coast","BOSS78",42.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","3",NA,NA,-34.0789,114.851,"20210309","13:52:23","West Coast","BOSS79",43.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","73",NA,NA,-34.0802,114.848,"20210309","14:01:47","West Coast","BOSS80",43.4,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","118",NA,NA,-34.0714,114.826,"20210309","14:17:04","West Coast","BOSS81",47.3,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","128",NA,NA,-34.0694,114.823,"20210309","14:26:53","West Coast","BOSS82",47.8,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","60",NA,NA,-34.0652,114.821,"20210309","14:36:23","West Coast","BOSS83",48.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","134",NA,NA,-34.0631,114.857,"20210309","14:53:24","West Coast","BOSS84",41.7,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","120",NA,NA,-34.0617,114.861,"20210309","15:01:57","West Coast","BOSS85",41.2,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","8",NA,NA,-34.0554,114.851,"20210309","15:13:44","West Coast","BOSS86",42.5,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","68",NA,NA,-34.05,114.859,"20210309","15:24:24","West Coast","BOSS87",41.1,"Claude","Yes","No","RAW2","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","117",NA,NA,-34.0681,114.76,"20210310","07:47:40","West Coast","BOSS88",87.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","17",NA,NA,-34.0742,114.757,"20210310","07:59:46","West Coast","BOSS89",92.2,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","40",NA,NA,-34.0784,114.754,"20210310","08:11:17","West Coast","BOSS90",97,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","72",NA,NA,-34.0685,114.747,"20210310","08:24:26","West Coast","BOSS91",105,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","109",NA,NA,-34.0839,114.741,"20210310","08:39:30","West Coast","BOSS92",114,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","145",NA,NA,-34.0891,114.732,"20210310","08:53:28","West Coast","BOSS93",121,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S1",NA,NA,-34.10277,114.639918,"20210310","09:35:53","West Coast","BOSS94",140,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S2",NA,NA,-34.10284,114.640335,"20210310","09:48:43","West Coast","BOSS95",140,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","S3",NA,NA,-34.102738,114.640238,"20210310","10:00:35","West Coast","BOSS96",140,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","90",NA,NA,-34.1003,114.731,"20210310","10:40:20","West Coast","BOSS97",122,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","22",NA,NA,-34.1033,114.745,"20210310","10:53:32","West Coast","BOSS98",116,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","77",NA,NA,-34.0979,114.75,"20210310","11:05:33","West Coast","BOSS99",111,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","82",NA,NA,-34.0964,114.759,"20210310","11:17:10","West Coast","BOSS100",100,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","49",NA,NA,-34.103,114.762,"20210310","11:29:02","West Coast","BOSS101",96.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","141",NA,NA,-34.1175,114.762,"20210310","11:43:24","West Coast","BOSS102",105,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","11",NA,NA,-34.1163,114.775,"20210310","11:56:15","West Coast","BOSS103",87.5,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","146",NA,NA,-34.1099,114.79,"20210310","12:11:02","West Coast","BOSS104",62.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","18",NA,NA,-34.1078,114.787,"20210310","12:21:15","West Coast","BOSS105",61.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","42",NA,NA,-34.106,114.781,"20210310","12:31:20","West Coast","BOSS106",70.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","84",NA,NA,-34.1034,114.78,"20210310","12:40:18","West Coast","BOSS107",69,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","20",NA,NA,-34.1018,114.784,"20210310","12:51:30","West Coast","BOSS108",63.7,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","55",NA,NA,-34.1011,114.778,"20210310","13:01:39","West Coast","BOSS109",71.7,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","115",NA,NA,-34.1013,114.774,"20210310","13:11:40","West Coast","BOSS110",80.2,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","96",NA,NA,-34.0975,114.776,"20210310","13:21:13","West Coast","BOSS111",71.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","89",NA,NA,-34.0945,114.775,"20210310","13:30:24","West Coast","BOSS112",72.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","131",NA,NA,-34.0906,114.773,"20210310","13:40:07","West Coast","BOSS113",73.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","112",NA,NA,-34.0897,114.779,"20210310","13:50:27","West Coast","BOSS114",64.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","101",NA,NA,-34.0917,114.782,"20210310","13:59:19","West Coast","BOSS115",65.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","12",NA,NA,-34.0901,114.783,"20210310","14:07:52","West Coast","BOSS116",64.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","54",NA,NA,-34.0925,114.789,"20210310","14:19:06","West Coast","BOSS117",61.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","94",NA,NA,-34.0889,114.787,"20210310","14:31:40","West Coast","BOSS118",62.7,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","4",NA,NA,-34.0862,114.785,"20210310","14:41:33","West Coast","BOSS119",63.5,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","79",NA,NA,-34.0875,114.783,"20210310","14:50:01","West Coast","BOSS120",63.5,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","103",NA,NA,-34.0866,114.774,"20210310","15:02:11","West Coast","BOSS121",69.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","129",NA,NA,-34.0839,114.772,"20210310","15:11:59","West Coast","BOSS122",71.8,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","45",NA,NA,-34.0816,114.771,"20210310","15:21:31","West Coast","BOSS123",74.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","143",NA,NA,-34.0833,114.776,"20210310","15:31:04","West Coast","BOSS124",63.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","113",NA,NA,-34.0809,114.78,"20210310","15:40:40","West Coast","BOSS125",64.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","122",NA,NA,-34.0789,114.777,"20210310","15:49:34","West Coast","BOSS126",66.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","27",NA,NA,-34.0521,114.789,"20210311","07:35:29","West Coast","BOSS127",54.2,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","135",NA,NA,-34.0516,114.77,"20210311","07:49:47","West Coast","BOSS128",64.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","74",NA,NA,-34.0513,114.769,"20210311","07:59:08","West Coast","BOSS129",64.9,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","105",NA,NA,-34.0534,114.76,"20210311","08:10:00","West Coast","BOSS130",79.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","63",NA,NA,-34.056,114.761,"20210311","08:20:29","West Coast","BOSS131",79.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","25",NA,NA,-34.0626,114.765,"20210311","08:32:18","West Coast","BOSS132",75.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","59",NA,NA,-34.062,114.766,"20210311","08:41:29","West Coast","BOSS133",70,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","123",NA,NA,-34.0614,114.785,"20210311","08:55:37","West Coast","BOSS134",60.4,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","119",NA,NA,-34.0634,114.771,"20210311","09:08:31","West Coast","BOSS135",64.8,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","15",NA,NA,-34.0656,114.769,"20210311","09:18:54","West Coast","BOSS136",70.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","85",NA,NA,-34.0701,114.767,"20210311","09:31:10","West Coast","BOSS137",76.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","81",NA,NA,-34.0726,114.775,"20210311","09:41:57","West Coast","BOSS138",67.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","29",NA,NA,-34.1266,114.784,"20210311","10:08:31","West Coast","BOSS139",74,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","61",NA,NA,-34.1305,114.783,"20210311","10:18:51","West Coast","BOSS140",80.9,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","21",NA,NA,-34.1285,114.797,"20210311","10:31:29","West Coast","BOSS141",62.5,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","58",NA,NA,-34.1219,114.794,"20210311","10:43:21","West Coast","BOSS142",62.1,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","87",NA,NA,-34.1259,114.805,"20210311","10:54:39","West Coast","BOSS143",59.2,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","132",NA,NA,-34.1162,114.808,"20210311","11:07:21","West Coast","BOSS144",54.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","9",NA,NA,-34.1175,114.813,"20210311","11:17:35","West Coast","BOSS145",51.7,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","111",NA,NA,-34.1035,114.812,"20210311","11:31:22","West Coast","BOSS146",49.9,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","142",NA,NA,-34.0971,114.814,"20210311","11:43:30","West Coast","BOSS147",49.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","66",NA,NA,-34.0855,114.807,"20210311","11:56:02","West Coast","BOSS148",51,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","34",NA,NA,-34.0829,114.798,"20210311","12:07:52","West Coast","BOSS149",56.3,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","19",NA,NA,-34.0802,114.806,"20210311","12:18:47","West Coast","BOSS150",50.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","75",NA,NA,-34.0836,114.816,"20210311","12:30:45","West Coast","BOSS151",49.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","51",NA,NA,-34.0709,114.814,"20210311","12:43:40","West Coast","BOSS152",49.7,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","31",NA,NA,-34.061,114.806,"20210311","12:55:47","West Coast","BOSS153",50.5,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
"2021-03_West-Coast_BOSS","13",NA,NA,-34.051,114.813,"20210311","13:07:27","West Coast","BOSS154",49.6,"Claude","Yes","No","RAW3","CON1","BOSS","National Park Zone",NA,"No-take"
