"id","campaignid","sample","family","genus","species","length","range","latitude","longitude","date","time","location","status","site","depth","observer.count","successful.count","successful.length"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Carangidae","Carangoides","spp",500.55034,6552.9374,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Carangidae","Carangoides","spp",501.79246,6318.46839,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Carangidae","Gnathanodon","speciosus",846.7678,5881.21891,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Carcharhinidae","Loxodon","macrorhinus",1034.71576,5498.85044,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Echeneidae","Echeneis","naucrates",133.55787,1701.74495,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lethrinidae","Gymnocranius","grandoculis",295.77866,2484.54649,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",355.7444,1693.51702,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lethrinidae","Lethrinus","rubrioperculatus",300.77937,1910.93198,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lutjanidae","Pristipomoides","sp1",509.60689,4704.13203,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lutjanidae","Pristipomoides","sp1",584.87902,1464.77068,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Lutjanidae","Pristipomoides","sp1",557.44448,2459.03504,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Nemipteridae","Unknown","spp",87.98608,1826.06653,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Sparidae","Argyrops","spinifer",288.82173,1084.60343,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Sparidae","Argyrops","spinifer",290.64581,2406.36711,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.6","2021-05_PtCloates_BRUVS",6,"Sparidae","Argyrops","spinifer",351.13406,1312.51677,-22.721,113.5465,20210518,14:41:00,"Point Cloates","No-take","inNP.6",88.5,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Carangidae","Carangoides","chrysophrys",540.21953,4565.95667,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Carcharhinidae","Carcharhinus","macloti",724.01635,3114.83181,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lethrinidae","Lethrinus","miniatus",449.40857,1347.16719,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lethrinidae","Lethrinus","miniatus",453.04423,1416.65618,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lethrinidae","Lethrinus","rubrioperculatus",353.52324,1697.07111,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lutjanidae","Pristipomoides","multidens",395.32644,2703.15373,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lutjanidae","Pristipomoides","multidens",537.2684,1598.06579,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lutjanidae","Pristipomoides","multidens",455.3843,2487.83203,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Lutjanidae","Pristipomoides","multidens",427.2474,2953.83905,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Pinguipedidae","Parapercis","nebulosa",83.92213,1765.56052,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Sparidae","Argyrops","spinifer",254.5381,2112.67041,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Sparidae","Argyrops","spinifer",275.07256,1403.85291,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"SUS","SUS","sus",21.60099,789.6294,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.7","2021-05_PtCloates_BRUVS",7,"Triakidae","Mustelus","ravidus",674.72643,2084.37037,-22.7287,113.5365,20210518,12:57:00,"Point Cloates","No-take","inNP.7",100,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Balistidae","Abalistes","filamentosus",239.54651,2480.24682,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Carangidae","Carangoides","caeruleopinnatus",343.08803,2291.03847,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Carangidae","Decapterus","spp",273.92621,3572.85771,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Gobiidae","Unknown","spp",86.15212,2074.64131,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Gymnocranius","euanus",435.93524,2006.18874,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Gymnocranius","euanus",324.39676,1825.11108,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Gymnocranius","sp1",216.35513,1630.63393,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Gymnocranius","sp1",301.89931,2685.60066,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Gymnocranius","sp1",191.41634,2058.94707,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Lethrinus","miniatus",397.07911,1284.07704,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Lethrinus","miniatus",480.24749,964.76759,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Lethrinus","nebulosus",420.07708,1449.19839,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lethrinidae","Lethrinus","rubrioperculatus",345.67287,1772.48137,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lutjanidae","Pristipomoides","multidens",512.55079,1873.20991,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lutjanidae","Pristipomoides","multidens",422.92715,4015.47674,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Lutjanidae","Pristipomoides","multidens",548.58847,967.9062,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Nemipteridae","Nemipterus","spp",89.31688,1775.36297,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.8","2021-05_PtCloates_BRUVS",8,"Sparidae","Argyrops","spinifer",278.36003,2131.7067,-22.6884,113.5563,20210518,15:12:00,"Point Cloates","No-take","inNP.8",89.3,"Charlotte Aston","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Carcharhinidae","Carcharhinus","plumbeus",895.67415,2159.71846,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",172.81023,1740.54676,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",192.41497,2195.12811,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",163.01629,1243.01947,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",162.56116,1394.61371,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",166.06128,2100.367,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",151.18938,1240.95115,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",178.8273,1157.09594,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",187.66234,1355.04639,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Sparidae","Dentex","spp",171.43316,1505.60901,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Tetraodontidae","Lagocephalus","lunaris",287.0235,1236.05918,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2021-05_PtCloates_BRUVS.9","2021-05_PtCloates_BRUVS",9,"Triakidae","Mustelus","ravidus",557.26035,1409.12348,-22.6962,113.5064,20210519,08:27:00,"Point Cloates","No-take","inNP.9",207,"Gabby Cummins","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Balistidae","Abalistes","filamentosus",336.77888,3775.30808,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Balistidae","Abalistes","filamentosus",324.90775,3918.72008,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Balistidae","Abalistes","filamentosus",281.17035,2559.81966,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",350.99534,2616.54139,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",324.59851,2894.18358,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",261.57549,3112.9045,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",347.60589,2325.4831,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",295.69017,3270.08393,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",351.62939,3422.69992,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",282.48108,3335.80964,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",297.90584,3368.82388,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",475.65479,4932.96608,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",356.53208,3368.7736,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",334.88778,3535.60763,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",712.5285,4366.08316,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",328.80165,3261.94026,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",209.59568,3404.39171,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",332.75424,4794.12507,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",348.73368,3242.52149,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",309.3164,4989.21086,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Carangoides","fulvoguttatus",328.26841,2911.2533,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Decapterus","spp",310.83692,3356.76229,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Decapterus","spp",336.70146,3562.62956,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Decapterus","spp",303.81976,3514.67114,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Carangidae","Decapterus","spp",366.66157,2439.05404,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lethrinidae","Gymnocranius","sp1",390.44193,2611.60813,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lethrinidae","Gymnocranius","sp1",345.94245,2244.82607,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lethrinidae","Lethrinus","rubrioperculatus",377.34547,1541.61603,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",441.82466,2784.243,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",409.91824,3033.68227,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",507.39771,1539.29386,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",424.64357,1407.04012,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",530.72123,2423.19345,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",471.36595,2772.46354,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",467.8266,1447.76387,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",379.8319,3552.5471,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Lutjanidae","Pristipomoides","sp1",530.49423,1628.2675,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Sparidae","Argyrops","spinifer",301.05111,4014.82973,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Sparidae","Argyrops","spinifer",305.35786,1182.63246,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"Sparidae","Argyrops","spinifer",301.30584,1655.19508,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"SUS","SUS","sus",40.15069,1681.52215,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
"2022-05_PtCloates_stereo-BRUVS.1","2022-05_PtCloates_stereo-BRUVS",1,"SUS","SUS","sus",33.44405,1475.90511,-22.7221,113.5447,20220522,10:03:24,"NA","NA","NA",93.9,"Kaitlin McCloghry","Yes","Yes"
