"sample","family","genus","species","length","range","number","mass.g","length.cm","campaignid","latitude","longitude","date.time","location","status","depth","successful.count","successful.length","id"
"240","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Carangidae","Seriola","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Chaetodontidae","Heniochus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Clupeidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Gobiidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Holocentridae","Sargocentron","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Lethrinidae","Gymnocranius","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Lethrinidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Lutjanidae","Pristipomoides","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Lutjanidae","Pristipomoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Mullidae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Nemipteridae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Ostraciidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Pomacanthidae","Chaetodontoplus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Priacanthidae","Priacanthus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Serranidae","Epinephelus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Serranidae","Plectropomus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Serranidae","Pseudanthias","fasciata",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Serranidae","Pseudanthias","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Serranidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Sparidae","Dentex","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"240","Triakidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.749,113.5509,2022-05-19 04:18:16,"Point Cloates","No-take",75,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.240"
"241","Apogonidae","Apogon","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Balistidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Carangoides","coeruleopinnatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Seriola","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Chaetodontidae","Heniochus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Clupeidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Gobiidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Holocentridae","Sargocentron","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Lethrinidae","Gymnocranius","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Lethrinidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Lutjanidae","Pristipomoides","sp1",439.86361,5643.80886,1,1525.52153181649,43.986361,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Lutjanidae","Pristipomoides","sp1",417.43661,4846.03833,1,1306.04804858125,41.743661,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Lutjanidae","Pristipomoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Mullidae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Nemipteridae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Ostraciidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Pomacanthidae","Chaetodontoplus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Priacanthidae","Priacanthus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Serranidae","Epinephelus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Serranidae","Plectropomus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Serranidae","Pseudanthias","fasciata",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Serranidae","Pseudanthias","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Serranidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Sparidae","Dentex","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"241","Triakidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7403,113.5387,2022-05-21 07:31:01,"Point Cloates","No-take",94.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.241"
"242","Apogonidae","Apogon","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Balistidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Carangoides","coeruleopinnatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Seriola","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Chaetodontidae","Heniochus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Clupeidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Gobiidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Holocentridae","Sargocentron","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Lethrinidae","Gymnocranius","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Lethrinidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Lutjanidae","Pristipomoides","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Lutjanidae","Pristipomoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Mullidae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Nemipteridae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Ostraciidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Pomacanthidae","Chaetodontoplus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Priacanthidae","Priacanthus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Scombridae","Scomberomorus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Serranidae","Epinephelus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Serranidae","Plectropomus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Serranidae","Pseudanthias","fasciata",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Serranidae","Pseudanthias","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Serranidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Sparidae","Dentex","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"242","Triakidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7009,113.5519,2022-05-25 07:53:38,"Point Cloates","No-take",88.5,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.242"
"243","Apogonidae","Apogon","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Balistidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Carangoides","coeruleopinnatus",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Carangoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Decapterus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Pseudocaranx","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Seriola","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carangidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Carcharhinidae","Carcharhinus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Chaetodontidae","Heniochus","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Clupeidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Gobiidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Holocentridae","Sargocentron","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Lethrinidae","Gymnocranius","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Lethrinidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Lutjanidae","Pristipomoides","sp1",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Lutjanidae","Pristipomoides","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Monacanthidae","Unknown","spp",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
"243","Mullidae","Unknown","na",NA,NA,0,NA,NA,"2022-05_PtCloates_Naked-BOSS",-22.7206,113.5573,2022-05-25 05:14:20,"Point Cloates","No-take",74.4,"Yes","Yes","2022-05_PtCloates_Naked-BOSS.243"
